고유번호,구명,품계수종,수고,관리등급,위치,환경영향,전정,도로길이,구번호,전선유무,순번,품계활력,흉고지름,품계위치,수관너비,현존유무,관리기관,피해정도,주변토지사용상태,방재,관리방안,수목고유번호,차선수,보호덮개,가로명,가치등급,품계흉고,수목명,경도,위도
7642,중구,8,18,2,하나아트나염,0.00E+00, ,0.00E+00,2,1,95,8,24,6,10,0,공원녹지과,2,0, ,0.00E+00,2-금호동길-가-0095,0.00E+00,1,금호동길,0.00E+00,6,은행나무,127.0116419,37.5610187
7643,중구,4,3.5,2, ,0.00E+00, ,1150,2,2,1,8,12,9,3,0,공원녹지과,0.00E+00,0, ,0.00E+00,2-돈화문로-가-00066,0.00E+00,1,돈화문로,0.00E+00,6,이팝나무,126.9926327,37.5671756
7644,중구,8,12,2,동국대,0.00E+00, ,0.00E+00,2,2,40,8,15,12,6,0,공원녹지과,2,0, ,0.00E+00,2-훈련원로-가-0040,0.00E+00,2,훈련원로,0.00E+00,3,은행나무,127.0033646,37.5591127
7645,중구,4,20,1,삼성판매,0.00E+00, ,0.00E+00,2,2,165,8,35,12,8,0,공원녹지과,2,0,2010. 방패벌레 수간주사 및 흰불나방 지상방제,0.00E+00,2-왕십리길-가-0166,0.00E+00,1,왕십리길,0.00E+00,9,양버즘나무,127.0212153,37.5655266
7646,중구,8,15,2,부일수퍼,0.00E+00, ,0.00E+00,2,1,162,8,31,6,7,0,공원녹지과,2,0, ,0.00E+00,2-금호동길-가-0162,0.00E+00,1,금호동길,0.00E+00,9,은행나무,127.010396,37.5618392
7647,중구,8,22,1,우리은행,0.00E+00, ,0.00E+00,2,2,183,8,32,12,10,0,공원녹지과,2,0, ,0.00E+00,2-남대문로-가-0189,0.00E+00,1,남대문로,0.00E+00,9,은행나무,126.9829092,37.5677877
7648,중구,8,25,1,정동교회,0.00E+00, ,0.00E+00,2,2,187,8,45,6,19,0,공원녹지과,2,0, ,0.00E+00,2-덕수궁길-가-0187,0.00E+00,1,덕수궁길,0.00E+00,12,은행나무,126.9716038,37.5662021
7649,중구,8,17,2,파라다이스,0.00E+00, ,0.00E+00,2,2,26,8,19,12,10,0,공원녹지과,2,0, ,0.00E+00,2-훈련원로-가-0026,0.00E+00,1,훈련원로,0.00E+00,3,은행나무,127.0032746,37.5592249
7650,중구,8,23,2,골드상호금고,0.00E+00, ,0.00E+00,2,2,189,8,25,6,7,0,공원녹지과,2,0, ,0.00E+00,2-마른내길-가-0189,0.00E+00,1,마른내길,0.00E+00,6,은행나무,126.9914856,37.5644029
7651,중구,8,13,2,장충체육관,0.00E+00, ,0.00E+00,2,2,146,8,24,9,8,0,공원녹지과,2,0, ,0.00E+00,2-동호로-가-0146,0.00E+00,1,동호로,0.00E+00,6,은행나무,127.0084788,37.5575952
7652,중구,4,6,1, ,0.00E+00, ,0.00E+00,2,2,43,8,20,12,6,0,공원녹지과,2,0,2010. 진딧물 방제,0.00E+00,2-청계천로-가-0111,0.00E+00,1,청계천로,0.00E+00,12,느티나무,126.9898012,37.5679831
7653,중구,8,20,2,정동교회,0.00E+00, ,0.00E+00,2,2,208,8,24,6,15,0,공원녹지과,2,0, ,0.00E+00,2-덕수궁길-가-0204,0.00E+00,1,덕수궁길,0.00E+00,6,은행나무,126.9727228,37.5655995
7654,중구,8,13,1,광신교효,0.00E+00, ,0.00E+00,2,2,346,8,33,12,6,0,공원녹지과,2,0, ,0.00E+00,2-훈련원로-가-0348,0.00E+00,1,훈련원로,0.00E+00,9,은행나무,127.0026083,37.56143
7655,중구,8,16,1,남대문시장,0.00E+00, ,0.00E+00,2,2,102,8,24,12,7,0,공원녹지과,1,0, ,0.00E+00,2-남대문로-가-0109,0.00E+00,2,남대문로,0.00E+00,6,은행나무,126.979935,37.5612589
7656,중구,8,13,2,신안빌딩,0.00E+00, ,0.00E+00,2,2,333,8,17,12,7,0,공원녹지과,2,0, ,0.00E+00,2-훈련원로-가-0335,0.00E+00,1,훈련원로,0.00E+00,3,은행나무,127.0025671,37.5618897
7657,중구,4,16,2,멋쟁이마을,0.00E+00, ,0.00E+00,2,1,43,8,34,6,8,0,공원녹지과,2,0,2010. 방패벌레 수간주사 및 흰불나방 지상방제,0.00E+00,2-금호동길-가-0043,0.00E+00,1,금호동길,0.00E+00,9,양버즘나무,127.0188994,37.5597005
7658,중구,4,3.5,1, ,0.00E+00, ,1400,2,2,1,8,12,12,3,0,공원녹지과,2,0, ,0.00E+00,2-수표다릿길-가-000112,0.00E+00,1,수표다릿길,0.00E+00,0.00E+00,이팝나무,126.9898317,37.565389
7945,중구,8,9,2,동대문운동장,0.00E+00, ,0.00E+00,2,2,33,8,15,6,5,0,공원녹지과,2,0,2010. 진딧물 방제,0.00E+00,2-운동장길-가-033,0.00E+00,1,운동장길,0.00E+00,3,느티나무,127.0101386,37.5659303
7946,중구,8,8,2,PJ호텔,0.00E+00, ,0.00E+00,2,1,12,8,20,6,5,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-번창길-가-012,0.00E+00,1,번창길,0.00E+00,9,소나무,126.9959277,37.56526
7947,중구,8,8,2,PJ호텔,0.00E+00, ,0.00E+00,2,1,16,8,20,6,5,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-번창길-가-016,0.00E+00,1,번창길,0.00E+00,9,소나무,126.9954096,37.5651317
7948,중구,8,8,2,PJ호텔,0.00E+00, ,0.00E+00,2,1,13,8,20,6,5,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-번창길-가-013,0.00E+00,1,번창길,0.00E+00,9,소나무,126.9959334,37.5653104
7949,중구,8,9,2,동대문운동장,0.00E+00, ,0.00E+00,2,2,70,8,15,6,5,0,공원녹지과,2,0,2010. 진딧물 방제,0.00E+00,2-운동장길-가-070,0.00E+00,1,운동장길,0.00E+00,3,느티나무,127.0099027,37.565725
7728,중구,8,8,2,송도병원,0.00E+00, ,0.00E+00,2,2,55,8,25,9,6,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-다산로-가-0055,0.00E+00,1,다산로,0.00E+00,3,소나무,127.0079898,37.5507632
7727,중구,4,10,2,행복웨딩홀,0.00E+00, ,0.00E+00,2,2,429,8,25,12,5,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-퇴계로-가-0429,0.00E+00,1,퇴계로,0.00E+00,6,소나무,126.9957598,37.56148
7729,중구,8,8,2,송도병원,0.00E+00, ,0.00E+00,2,2,56,8,25,9,6,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-다산로-가-0056,0.00E+00,1,다산로,0.00E+00,3,소나무,127.008015,37.5508176
7730,중구,8,8,2,송도병원,0.00E+00, ,0.00E+00,2,2,57,8,25,9,6,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-다산로-가-0057,0.00E+00,1,다산로,0.00E+00,3,소나무,127.0080437,37.5508719
7731,중구,8,12,1, ,0.00E+00, ,0.00E+00,2,2,314,8,30,12,7,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-다산로-가-0314,0.00E+00,1,다산로,0.00E+00,6,소나무,127.01598,37.5643282
7732,중구,8,12,1, ,0.00E+00, ,0.00E+00,2,2,315,8,30,12,7,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-다산로-가-0315,0.00E+00,1,다산로,0.00E+00,6,소나무,127.0159648,37.5642376
7733,중구,8,10,1,apm,0.00E+00, ,0.00E+00,2,2,174,8,25,9,5,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-마장로-가-0174,0.00E+00,1,마장로,0.00E+00,9,소나무,127.0138901,37.5679571
7734,중구,8,10,1,apm,0.00E+00, ,0.00E+00,2,2,175,8,25,9,5,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-마장로-가-0175,0.00E+00,1,마장로,0.00E+00,9,소나무,127.0139504,37.5679554
7735,중구,4,10,1, ,0.00E+00, ,0.00E+00,2,2,181,8,25,12,5,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-을지로-가-0181,0.00E+00,2,을지로,0.00E+00,9,소나무,126.9911645,37.566403
7736,중구,4,10,1, ,0.00E+00, ,0.00E+00,2,2,385,8,25,12,5,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-을지로-가-0385,0.00E+00,2,을지로,0.00E+00,9,소나무,126.990737,37.5661791
7737,중구,4,10,1, ,0.00E+00, ,0.00E+00,2,2,169,8,15,12,5,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-을지로-가-0169,0.00E+00,2,을지로,0.00E+00,9,소나무,126.9922061,37.5664693
7738,중구,4,10,1, ,0.00E+00, ,0.00E+00,2,2,182,8,25,12,5,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-을지로-가-0182,0.00E+00,2,을지로,0.00E+00,9,소나무,126.9910928,37.5663962
