고유번호,구명,품계수종,수고,관리등급,위치,구번호,전선유무,순번,품계활력,흉고지름,품계위치,수관너비,관리기관,수목고유번호,보호덮개,가로명,품계흉고,수목명,경도,위도,피해정도
5662,중구,8,14,2,부산은행,2,2,9,8,14,9,10,공원녹지과,2-무교동길-가-0009,1,무교동길,3,느티나무,126.9793236,37.566628,2
5663,중구,8,16,2,동대문운동장,2,2,116,8,27,6,7,공원녹지과,2-마장로-가-0116,2,마장로,6,은행나무,127.0123168,37.5694258,2
5664,중구,4,23,1,삼도빌딩,2,2,93,8,48,12,6,공원녹지과,2-의주로-가-0096,1,의주로,12,양버즘나무,126.9684564,37.5639667,2
5665,중구,8,19,1,검도용품,2,2,74,8,37,12,10,공원녹지과,2-홍인문로-가-0069,1,홍인문로,9,은행나무,127.006873,37.5634959,2
5666,중구,8,13,1,한화종합금융,2,2,133,8,27,12,7,공원녹지과,2-청계천로-가-0133,1,청계천로,6,은행나무,126.9866604,37.5679522,2
5667,중구,8,6,2, ,2,1,102,8,12,6,6,공원녹지과,2-서애길-가-0102,1,서애길,3,왕벚나무,126.995724,37.5566548,0.00E+00
5668,중구,8,8,2,송도병원,2,2,51,8,25,9,6,공원녹지과,2-다산로-가-0051,1,다산로,3,소나무,127.0078748,37.5505544,0.00E+00
5669,중구,8,8,2,송도병원,2,2,52,8,25,9,6,공원녹지과,2-다산로-가-0052,1,다산로,3,소나무,127.0079108,37.5506088,0.00E+00
5670,중구,8,8,2,송도병원,2,2,53,8,25,9,6,공원녹지과,2-다산로-가-0053,1,다산로,3,소나무,127.0079359,37.5506574,0.00E+00
5671,중구,8,8,2,송도병원,2,2,54,8,25,9,6,공원녹지과,2-다산로-가-0054,1,다산로,3,소나무,127.0079683,37.5507146,0.00E+00
5672,중구,4,4,1, ,2,2,1,8,12,12,3,공원녹지과,2-수표다릿길-가-000114,1,수표다릿길,0,이팝나무,126.9898553,37.5652641,2
5674,중구,8,16,2,경찰서,2,2,82,8,21,9,7,공원녹지과,2-마장로-가-0082,1,마장로,6,은행나무,127.0137841,37.5681185,2
5675,중구,8,19,1, ,2,2,70,8,35,12,9,공원녹지과,2-남대문로-가-0070,2,남대문로,9,은행나무,126.9762359,37.5603093,2
5676,중구,4,6,1, ,2,1,89,8,15,12,6,공원녹지과,2-왕십리길-가-0098,2,왕십리길,9,회화나무,127.0114397,37.5647454,2
5677,중구,8,20,2,정동교회,2,2,215,8,29,6,15,공원녹지과,2-덕수궁길-가-0211,1,덕수궁길,6,은행나무,126.9731343,37.5653343,2
5678,중구,8,17,2,하나아트나염,2,1,107,8,20,6,10,공원녹지과,2-금호동길-가-0107,1,금호동길,3,은행나무,127.010708,37.5614945,2
5679,중구,8,14,1,한화빌딩,2,2,13,8,24,12,9,공원녹지과,2-을지로-가-0520,1,태평로1가로,6,은행나무,126.9858511,37.5673281,2
5680,중구,4,6,1, ,2,1,89,8,15,12,6,공원녹지과,2-왕십리길-가-0096,2,왕십리길,9,회화나무,127.0111412,37.5646908,2
5681,중구,8,14,1,태평로빌딩,2,2,331,8,27,12,8,공원녹지과,2-태평로-가-0336,1,태평로,6,은행나무,126.9762521,37.5629369,2
5682,중구,8,14,2,국민은행,2,2,71,8,26,9,8,공원녹지과,2-무교동길-가-0071,1,무교동길,6,은행나무,126.9791224,37.5682058,2
5683,중구,8,8,1,신세계백화점,2,2,127,8,25,12,4,공원녹지과,2-남대문로-가-0127,1,남대문로,12,소나무,126.9814809,37.5609726,0.00E+00
5684,중구,8,17,1,남산,2,2,175,8,34,9,8,공원녹지과,2-소파길-가-0175,1,소파길,9,은행나무,126.9798583,37.5556587,2
5685,중구,8,10,2,남산,2,2,160,6,16,9,4,공원녹지과,2-소파길-가-0160,1,소파길,3,은행나무,126.9782858,37.5560654,1
5686,중구,4,23,2,국립의료원,2,2,53,8,28,12,12,공원녹지과,2-을지로-가-0053,1,을지로,6,양버즘나무,127.0050494,37.5674514,2
5687,중구,8,18,2,부산은행,2,2,15,8,16,9,10,공원녹지과,2-무교동길-가-0015,1,무교동길,3,느티나무,126.9793208,37.566742,2
5688,중구,4,10,1,동대후문입구,2,2,481,8,25,12,5,공원녹지과,2-퇴계로-가-0481,1,퇴계로,9,소나무,127.0002975,37.5625338,0.00E+00
5689,중구,4,10,1,STX 본사,2,1,42,8,25,9,5,공원녹지과,2-후암동길-가-0042,1,후암동길,12,소나무,126.974271,37.5536688,0.00E+00
5690,중구,8,17,1,쁘렝땅,2,2,71,8,31,12,9,공원녹지과,2-삼일로-가-0072,1,삼일로,9,은행나무,126.9874067,37.5673243,2
5691,중구,8,8,2,동대문운동장,2,1,126,8,30,6,7,공원녹지과,2-마장로-가-0126,1,마장로,6,은행나무,127.0121896,37.5686106,2
5692,중구,4,4,2, ,2,2,1,8,12,9,3,공원녹지과,2-돈화문로-가-00057,1,돈화문로,6,이팝나무,126.9927972,37.5658578,0.00E+00
5693,중구,8,7,2,남정빌딩,2,1,106,8,10,12,6,공원녹지과,2-소월길-가-0106,2,소월길,3,은행나무,126.9761488,37.5586439,2
5694,중구,8,13,2,광신교효,2,2,343,8,19,12,6,공원녹지과,2-훈련원로-가-0345,1,훈련원로,3,은행나무,127.0025967,37.5615518,2
5695,중구,8,15,1,한국프뢰벨,2,2,106,8,30,12,12,공원녹지과,2-동호로-가-0106,1,동호로,6,은행나무,127.0090421,37.5574231,2
5696,중구,8,15,1,창신비니루,2,2,265,8,27,12,9,공원녹지과,2-훈련원로-가-0267,1,훈련원로,6,은행나무,127.0023478,37.5637004,2
5697,중구,8,13,2,약수사거리,2,1,67,8,22,9,7,공원녹지과,2-동호로-가-0067,2,동호로,6,은행나무,127.0112847,37.5542735,2
5698,중구,8,6,2,시장,2,2,40,8,19,12,4,공원녹지과,2-왕십리길-가-0040,1,왕십리길,3,은행나무,127.0184869,37.5657187,2
5699,중구,4,12,1, ,2,1,94,8,15,9,8,공원녹지과,2-배오개길-가-0094,1,배오개길,12,은행나무,126.9981264,37.5656817,2
5700,중구,8,8,2,동국대,2,2,1,8,15,12,6,공원녹지과,2-장춘단길-가-0040,1,장춘단길,3,회화나무,127.0044875,37.556459,2
5701,중구,4,4,1, ,2,2,1,8,12,12,3,공원녹지과,2-수표다릿길-가-000156,1,수표다릿길,0,이팝나무,126.9904291,37.5617227,2
5702,중구,8,18,2,정동교회,2,2,205,8,30,6,15,공원녹지과,2-덕수궁길-가-0201,1,덕수궁길,6,은행나무,126.9725696,37.5656972,2
5703,중구,8,20,1,금정빌딩,2,2,299,8,37,12,18,공원녹지과,2-을지로-가-0299,2,을지로,9,은행나무,126.9788273,37.5650886,2
5704,중구,8,23,1,현대자동차,2,2,323,8,27,12,10,공원녹지과,2-을지로-가-0323,1,을지로,6,은행나무,126.983487,37.5659533,2
5705,중구,8,16,1,중구자원재활용처리장,2,2,149,8,32,12,6,공원녹지과,2-서소문로-가-0151,1,서소문로,9,은행나무,126.9692584,37.5617808,2
5706,중구,8,14,2,남산빌딩,2,2,8,6,30,9,9,공원녹지과,2-소파길-가-0008,1,소파길,6,은행나무,126.987629,37.5593428,2
5707,중구,8,20,1,우리은행,2,2,74,8,61,12,14,공원녹지과,2-반포로-가-0074,1,반포로,12,은행나무,126.9829552,37.5580784,2
5708,중구,8,5,2,덕수궁돌담길,2,2,3,8,16,6,4,공원녹지과,2-덕수궁길-가-0003,1,덕수궁길,3,느티나무,126.976205,37.5649538,2
5709,중구,8,24,1,금정빌딩,2,2,298,8,33,12,17,공원녹지과,2-을지로-가-0298,1,을지로,9,은행나무,126.9788089,37.5650445,2
5710,중구,6,4,3,통일회관,2,2,149,8,11,6,3,공원녹지과,2-서애길-가-0149,1,서애길,3,왕벚나무,126.9975264,37.5606135,0.00E+00
5711,중구,8,21,1,태평로빌딩,2,2,305,8,33,12,11,공원녹지과,2-태평로-가-0310,1,태평로,9,은행나무,126.9765981,37.5636982,2
5712,중구,8,20,2,남산,2,1,112,8,20,12,7,공원녹지과,2-소파길-가-0112,1,소파길,3,은행나무,126.979978,37.5557763,2
5713,중구,8,10,1,롯데백화점,2,2,267,8,25,12,4,공원녹지과,2-남대문로-가-0267,1,남대문로,9,소나무,126.9823903,37.5653271,0.00E+00
5714,중구,4,4,2, ,2,2,1,8,12,9,3,공원녹지과,2-돈화문로-가-000110,1,돈화문로,6,이팝나무,126.9927218,37.5650594,0.00E+00
5715,중구,8,6,2, ,2,2,33,8,12,6,6,공원녹지과,2-서애길-가-0033,1,서애길,6,왕벚나무,126.9961059,37.5591783,0.00E+00
5716,중구,8,14,1,현대안경,2,2,128,8,35,9,10,공원녹지과,2-소월길-가-0128,1,소월길,9,은행나무,126.9762807,37.5576569,2
5717,중구,4,17,2,우리빌딩,2,2,79,8,34,9,8,공원녹지과,2-칠패길-가-0079,1,칠패길,9,양버즘나무,126.9732742,37.5596616,2
5718,중구,8,13,1,서울역,2,2,183,8,25,12,7,공원녹지과,2-의주로-가-0183,1,의주로,6,은행나무,126.9711951,37.5591574,2
5719,중구,8,17,2,한화빌딩,2,2,78,8,24,9,8,공원녹지과,2-태평로-가-0078,1,태평로,6,은행나무,126.9780761,37.5638375,2
5720,중구,8,4,2,광희초등학교,2,2,295,8,7,12,5,공원녹지과,2-다산로-가-0301,1,다산로,3,회화나무,127.0160022,37.5666025,2
5722,중구,8,4,2,광희초등학교,2,2,294,8,7,12,5,공원녹지과,2-다산로-가-0300,1,다산로,3,회화나무,127.0160022,37.5666982,2
5721,중구,8,9,2,한양공고,2,2,3,8,15,6,5,공원녹지과,2-운동장길-가-03,1,운동장길,3,느티나무,127.0104087,37.5657998,2
5723,중구,4,6,1, ,2,2,43,8,20,12,6,공원녹지과,2-청계천로-가-0078,1,청계천로,12,느티나무,126.9943516,37.5683409,2
5724,중구,8,9,2,한양공고,2,2,4,8,15,6,5,공원녹지과,2-운동장길-가-04,1,운동장길,3,느티나무,127.0105074,37.5658361,2
5725,중구,8,16,2,서울특별시별관,2,2,247,8,21,3,10,공원녹지과,2-덕수궁길-가-0243,1,덕수궁길,6,은행나무,126.973748,37.5648609,2
5726,중구,8,21,2,이화여고,2,2,179,8,30,6,12,공원녹지과,2-덕수궁길-가-0179,1,덕수궁길,6,은행나무,126.9714335,37.5662863,2
5727,중구,8,16,1,광신교효,2,2,63,8,30,12,9,공원녹지과,2-훈련원로-가-0063,1,훈련원로,6,은행나무,127.0030649,37.5601746,2
5728,중구,8,16,1,광신교효,2,2,102,8,25,12,9,공원녹지과,2-훈련원로-가-0102,1,훈련원로,6,은행나무,127.0029554,37.5615943,2
5729,중구,8,21,1,순화빌딩,2,2,77,8,31,12,8,공원녹지과,2-서소문로-가-0078,1,서소문로,9,은행나무,126.9704771,37.5623327,2
5730,중구,8,15,2,명보프라자,2,1,222,6,22,6,6,공원녹지과,2-마른내길-가-0222,1,마른내길,6,은행나무,126.9940824,37.5642661,1
5731,중구,8,17,2, ,2,2,75,8,17,9,8,공원녹지과,2-배오개길-가-0075,1,배오개길,3,은행나무,126.997941,37.5681051,2
5732,중구,4,10,1, ,2,2,97,8,25,12,5,공원녹지과,2-퇴계로-가-0097,1,퇴계로,12,소나무,126.9995098,37.5625996,0.00E+00
5733,중구,8,10,2,성동공고,2,2,262,8,20,12,6,공원녹지과,2-다산로-가-0269,2,다산로,3,은행나무,127.0161123,37.5688816,2
5734,중구,8,14,2,TBS교통방송,2,2,196,8,28,9,8,공원녹지과,2-소파길-가-0196,1,소파길,6,은행나무,126.9885095,37.5598586,2
5735,중구,4,13,2, ,2,2,470,8,30,9,7,공원녹지과,2-다산로-가-0472,1,다산로,6,은행나무,127.0083846,37.5523255,2
5736,중구,8,17,2,정동아파트,2,2,121,8,30,6,14,공원녹지과,2-덕수궁길-가-0121,1,덕수궁길,6,은행나무,126.9702309,37.5671629,2
5737,중구,8,18,1,국제빌딩,2,2,235,8,25,12,10,공원녹지과,2-남대문로-가-0241,1,남대문로,6,은행나무,126.9825333,37.5676412,2
5738,중구,8,24,2,소머리국밥집,2,2,267,8,34,6,12,공원녹지과,2-마른내길-가-0267,1,마른내길,9,은행나무,127.0001536,37.564422,2
5739,중구,8,30,1,남산,2,2,68,8,30,12,8,공원녹지과,2-소월길-가-0068,2,소월길,6,은행나무,126.9769184,37.5562619,2
5740,중구,8,16,2,장춘단길,2,1,72,8,25,9,10,공원녹지과,2-장춘단길-가-0081,1,장춘단길,6,은행나무,127.0032741,37.5552114,2
5741,중구,4,12,2,거북이 곱창,2,2,34,8,25,9,8,공원녹지과,2-난계로-가-0034,1,난계로,6,양버즘나무,127.0234229,37.5676593,2
5742,중구,8,8,1,삼각동,2,2,149,8,15,12,6,공원녹지과,2-청계천로-가-0158,1,청계천로,6,회화나무,126.9840376,37.5684928,2
5743,중구,8,10,2,신한은행,2,2,409,8,25,6,6,공원녹지과,2-태평로-가-0409,1,태평로,6,소나무,126.9744399,37.5608515,0.00E+00
5450,중구,4,9,3,영미상가,2,2,235,8,23,6,6,공원녹지과,2-마장로-가-0235,1,마장로,6,은행나무,127.0214779,37.5681417,1
5451,중구,8,25,1,국민은행,2,2,187,8,31,12,18,공원녹지과,2-서소문로-가-0189,1,서소문로,9,은행나무,126.9724582,37.5625865,2
5452,중구,8,10,2,롯데백화점,2,2,316,8,16,12,6,공원녹지과,2-을지로-가-0316,1,을지로,3,은행나무,126.9813487,37.565902,2
5453,중구,8,19,2,대경빌딩,2,2,369,8,30,6,10,공원녹지과,2-태평로-가-0374,1,태평로,6,느티나무,126.9748714,37.5620482,2
5454,중구,8,9,1,굿모닝시티,2,2,42,8,25,12,5,공원녹지과,2-홍인문로-가-0042,1,홍인문로,9,소나무,127.007758,37.566456,0.00E+00
5455,중구,8,21,1,보영약국,2,2,184,8,24,12,13,공원녹지과,2-훈련원로-가-0184,1,훈련원로,6,은행나무,127.0023709,37.5676075,2
5456,중구,8,3,3,서울시립미술관,2,2,222,8,6,3,3,공원녹지과,2-덕수궁길-가-0218,1,덕수궁길,3,살구나무,126.9734997,37.5650438,2
5457,중구,8,16,1,남대문시장,2,2,95,8,21,12,8,공원녹지과,2-남대문로-가-0095,1,남대문로,6,은행나무,126.9787649,37.561068,2
5458,중구,8,9,2,동대문운동장,2,2,41,8,15,6,5,공원녹지과,2-운동장길-가-041,1,운동장길,3,느티나무,127.0121736,37.5666442,2
5459,중구,8,13,1,약수역,2,1,186,8,24,12,7,공원녹지과,2-동호로-가-0186,2,동호로,6,은행나무,127.0102135,37.5550832,2
5460,중구,8,9,2,소피텔엠버서더,2,1,389,8,15,12,6,공원녹지과,2-훈련원로-가-0391,1,훈련원로,3,은행나무,127.0027515,37.5595717,2
5461,중구,8,5,2, ,2,2,45,8,12,6,6,공원녹지과,2-서애길-가-0045,1,서애길,3,왕벚나무,126.9958869,37.5577252,0.00E+00
5462,중구,8,20,2,수도밧데리,2,2,176,8,20,12,7,공원녹지과,2-훈련원로-가-0176,2,훈련원로,3,은행나무,127.0025598,37.5662203,2
5463,중구,8,12,1,방산시장,2,2,214,8,23,12,9,공원녹지과,2-훈련원로-가-0214,1,훈련원로,6,은행나무,127.0019588,37.5687468,2
5464,중구,8,7,1,중림정육점,2,1,110,8,25,12,7,공원녹지과,2-청파로-가-0135,1,청파로,6,은행나무,126.9691968,37.5584614,2
5465,중구,4,6,1, ,2,2,43,8,20,12,6,공원녹지과,2-청계천로-가-0085,1,청계천로,12,느티나무,126.9932852,37.5682559,2
5466,중구,8,9,2,동대문운동장,2,2,47,8,15,6,5,공원녹지과,2-운동장길-가-047,1,운동장길,3,느티나무,127.0117904,37.5663775,2
5467,중구,8,20,1,시티은행,2,2,260,8,30,12,6,공원녹지과,2-청계천로-가-0260,1,청계천로,6,은행나무,126.9780366,37.5689862,2
5468,중구,8,20,1,금정빌딩,2,2,297,8,41,12,15,공원녹지과,2-을지로-가-0297,1,을지로,12,은행나무,126.9788028,37.5650176,2
5469,중구,8,12,1,보성빌딩,2,2,359,8,21,12,4,공원녹지과,2-을지로-가-0359,1,을지로,6,은행나무,126.9865248,37.566014,2
5470,중구,8,19,1, ,2,2,167,8,28,12,10,공원녹지과,2-서애길-가-0167,2,서애길,6,은행나무,126.998383,37.5620042,0.00E+00
5471,중구,8,18,1,신남문빌딩,2,2,53,8,37,12,10,공원녹지과,2-남대문로-가-0053,2,남대문로,9,은행나무,126.9751744,37.5590689,2
5472,중구,8,17,2,신남문빌딩,2,2,55,8,20,12,10,공원녹지과,2-남대문로-가-0055,2,남대문로,3,은행나무,126.9752626,37.5590264,2
5519,중구,8,16,2,국민은행,2,2,68,8,22,9,6,공원녹지과,2-배오개길-가-0068,1,배오개길,6,은행나무,126.9979143,37.5684735,2
5520,중구,8,21,1,서울시청,2,2,138,8,29,12,10,공원녹지과,2-태평로-가-0138,1,태평로,6,은행나무,126.977354,37.5665923,2
5521,중구,8,8,1,시장,2,2,48,8,21,12,5,공원녹지과,2-왕십리길-가-0048,1,왕십리길,6,은행나무,127.0172904,37.5655772,2
5522,중구,8,23,1,동양화학빌딩,2,2,10,8,42,9,8,공원녹지과,2-소공길-가-0010,2,소공길,12,은행나무,126.9802909,37.5632157,2
5523,중구,8,10,1,흥국빌딩,2,2,237,8,22,12,7,공원녹지과,2-소파길-가-0237,1,소파길,6,은행나무,126.9921183,37.5589555,2
5524,중구,8,7,2,남산,2,2,56,8,28,9,8,공원녹지과,2-소파길-가-0056,1,소파길,6,은행나무,126.9839314,37.5562413,2
5525,중구,8,13,2,순화빌딩,2,2,61,8,20,12,7,공원녹지과,2-서소문로-가-0062,1,서소문로,3,은행나무,126.9707319,37.562438,2
5526,중구,4,20,1,창신비니루,2,2,266,8,46,12,12,공원녹지과,2-훈련원로-가-0268,1,훈련원로,12,양버즘나무,127.002327,37.5636035,1
5527,중구,8,6,3,서울특별시별관,2,2,278,8,18,3,12,공원녹지과,2-덕수궁길-가-0274,1,덕수궁길,3,느티나무,126.9756368,37.5648293,2
5528,중구,8,16,1,남산,2,2,98,8,32,9,9,공원녹지과,2-소파길-가-0098,1,소파길,9,은행나무,126.9811531,37.555138,2
5529,중구,8,18,1,모토뱅크,2,2,134,8,38,12,12,공원녹지과,2-훈련원로-가-0134,1,훈련원로,9,은행나무,127.0027015,37.5637746,2
5530,중구,8,15,1,SK빌딩,2,2,217,8,21,12,8,공원녹지과,2-을지로-가-0217,1,을지로,6,은행나무,126.9846038,37.5661828,2
5531,중구,8,4,2,덕수궁돌담길,2,2,24,8,15,6,3,공원녹지과,2-덕수궁길-가-0024,1,덕수궁길,3,느티나무,126.9748673,37.5648929,2
5532,중구,8,8,2,롯데백화점,2,2,321,8,18,12,4,공원녹지과,2-을지로-가-0321,1,을지로,3,은행나무,126.9821012,37.5659005,2
5533,중구,8,23,1,장안빌딩,2,2,54,8,43,12,10,공원녹지과,2-서소문로-가-0055,1,서소문로,12,은행나무,126.9717728,37.5626547,2
5534,중구,8,8,2,남대문빌딩,2,2,18,8,29,9,10,공원녹지과,2-칠패길-가-0018,1,칠패길,6,느티나무,126.9733235,37.5598711,2
5535,중구,8,5,2,남대문시장,2,2,256,8,18,12,3,공원녹지과,2-퇴계로-가-0256,1,퇴계로,3,은행나무,126.977911,37.5583879,2
5536,중구,8,10,2, ,2,1,58,8,20,6,4,공원녹지과,2-만리재길-가-0058,1,만리재길,6,소나무,126.9658823,37.5543098,0.00E+00
5537,중구,8,10,2,서울역디오빌,2,1,47,8,20,6,4,공원녹지과,2-만리재길-가-0047,1,만리재길,6,소나무,126.9671004,37.5547533,0.00E+00
5538,중구,8,10,2,서울역디오빌,2,1,46,8,20,6,4,공원녹지과,2-만리재길-가-0046,1,만리재길,6,소나무,126.9671835,37.5548128,0.00E+00
5539,중구,8,20,1,태평로빌딩,2,2,308,8,32,12,8,공원녹지과,2-태평로-가-0313,1,태평로,9,은행나무,126.9765122,37.5635956,2
5541,중구,4,10,2,삼성중공업,2,2,74,8,25,9,5,공원녹지과,2-숭례성터길-가-074,1,숭례성터길,9,소나무,126.9722736,37.5606033,0.00E+00
5564,중구,8,18,1,시티은행,2,2,253,8,28,12,8,공원녹지과,2-청계천로-가-0253,1,청계천로,6,은행나무,126.9783709,37.5689381,2
5565,중구,8,9,2,동대문운동장,2,2,38,8,15,6,5,공원녹지과,2-운동장길-가-038,1,운동장길,3,느티나무,127.0123089,37.5668298,2
5566,중구,4,10,1,국도호텔,2,2,425,8,20,12,5,공원녹지과,2-을지로-가-0425,1,을지로,9,소나무,126.9962197,37.5664416,0.00E+00
5567,중구,8,17,2,평화빌딩,2,2,162,8,32,6,4,공원녹지과,2-마른내길-가-0162,1,마른내길,9,은행나무,126.9883925,37.564511,1
5568,중구,8,16,2,경찰서,2,2,59,8,28,9,7,공원녹지과,2-마장로-가-0059,1,마장로,6,은행나무,127.0154065,37.5681073,2
5569,중구,8,18,1,신흥빌딩,2,2,75,8,34,12,10,공원녹지과,2-청파로-가-0098,1,청파로,9,은행나무,126.9681742,37.5604072,2
5570,중구,8,11,1,동국대,2,2,13,8,24,12,7,공원녹지과,2-훈련원로-가-0013,1,훈련원로,6,은행나무,127.0037844,37.5590885,2
5571,중구,8,20,1,삼성본관,2,2,341,8,25,12,13,공원녹지과,2-태평로-가-0346,1,태평로,6,은행나무,126.9761203,37.562415,2
5572,중구,8,23,1,창신비니루,2,2,244,8,30,12,13,공원녹지과,2-훈련원로-가-0246,1,훈련원로,6,은행나무,127.0021938,37.5656387,1
5745,중구,4,10,2,삼성중공업,2,2,82,8,25,9,5,공원녹지과,2-숭례성터길-가-082,1,숭례성터길,9,소나무,126.9720231,37.560959,0.00E+00
5746,중구,8,10,1,신한은행,2,2,403,8,25,12,5,공원녹지과,2-태평로-가-0403,1,태평로,9,소나무,126.9747969,37.5607245,0.00E+00
5747,중구,8,10,3,서울특별시별관,2,2,280,4,18,3,10,공원녹지과,2-덕수궁길-가-0276,1,덕수궁길,3,느티나무,126.9756966,37.5648352,1
5748,중구,8,8,1,시장,2,2,54,8,21,12,5,공원녹지과,2-왕십리길-가-0054,1,왕십리길,6,은행나무,127.0168692,37.5655274,2
5749,중구,8,14,1,서소문로,2,2,199,8,27,12,9,공원녹지과,2-서소문로-가-0201,1,서소문로,6,은행나무,126.9743456,37.5627925,2
5750,중구,8,18,1,광도여행사,2,2,280,8,30,12,10,공원녹지과,2-을지로-가-0280,1,을지로,6,은행나무,126.9807639,37.5661284,2
5751,중구,8,24,1,창신비니루,2,2,240,8,31,12,13,공원녹지과,2-훈련원로-가-0242,1,훈련원로,9,은행나무,127.0021748,37.5659154,2
5752,중구,8,10,2,동대문운동장,2,2,497,6,25,12,4,공원녹지과,2-을지로-가-0497,1,을지로,6,은행나무,127.0093879,37.5654348,2
